RamanShift,CorrectedData
30.1047,154.76530221969182
32.3739,142.66226588246678
34.6426,129.5592279975887
36.9109,117.2061855907819
39.1787,109.15313439217836
41.4461,99.05006895984815
43.7131,85.94698276033
45.9796,73.79386826966186
48.2456,63.69071710441183
50.5112,52.68752014320931
52.7764,44.234267627776504
55.0411,31.03094927296039
57.3054,18.077554351265288
59.5692,4.974071824885993
61.8326,-1.3295095247582385
64.0955,-11.583200965988855
66.3579,-20.437000485327175
68.6199,-33.59079035311687
70.8815,-36.9942486740668
73.1426,-35.346717980890205
75.4032,-22.6971712337561
77.6634,21.805771720879065
79.9231,141.61371778129939
82.1824,418.6282736277314
84.4412,885.6510445242643
86.6995,1502.2836315487048
88.9574,2113.8276269223493
91.2148,2542.4846078436576
93.4717,2740.6061303728134
95.7282,2781.1937251451545
97.9842,2784.4988953899583
100.2398,2760.1231165245636
102.4949,2707.2178361213205
104.7495,2691.7344741513493
107.0036,2636.2244235135913
109.2573,2610.7890501896427
111.5105,2527.079693798856
113.7632,2459.0476678526934
116.0154,2405.1942605918207
118.2672,2329.270735666426
120.5185,2267.078332674756
122.7693,2184.36826792235
125.0197,2115.791735043963
127.2696,2065.399905830669
129.519,2026.443930915625
131.7679,2003.0249402779878
134.0163,1968.5440436324748
136.2642,1963.1023306635557
138.5117,1942.100871370259
140.7587,1914.090716120589
143.0052,1873.022895861544
145.2512,1829.2984223992125
147.4967,1775.4682888094562
149.7417,1749.5834698751523
151.9863,1708.4949226244948
154.2304,1693.8535865898439
156.4739,1677.1603842186098
158.717,1657.616221019669
160.9596,1660.7719857302925
163.2017,1651.7285505115894
165.4433,1662.0867709169504
167.6844,1637.7474859824797
169.925,1600.1615181234145
172.1651,1556.5296733775174
174.4047,1517.752741780936
176.6439,1483.1314978045211
178.8825,1447.6167007415972
181.1206,1427.7590950541728
183.3582,1403.5594107280904
185.5954,1380.718363471602
187.832,1367.6366549573652
190.0681,1361.7649730508538
192.3037,1355.953991941176
194.5388,1341.2043721997893
196.7734,1329.566760838613
199.0075,1321.0917914575216
201.2411,1337.3800843607228
203.4742,1326.9322466415074
205.7068,1329.598872019365
207.9389,1328.1305409444644
210.1704,1323.2278205709845
212.4015,1315.9912647718004
214.632,1304.8214141875087
216.862,1289.668796298794
219.0915,1274.6339255381258
221.3205,1273.0173034412885
223.549,1279.369418797725
225.777,1271.1907476667066
228.0044,1244.531753313811
230.2314,1226.892886292708
232.4578,1204.6245847117523
234.6837,1187.2772744103681
236.909,1165.3513691817352
239.1339,1151.2472709462606
241.3582,1142.8653699708386
243.582,1118.1060450098907
245.8053,1112.3696633891846
248.0281,1099.906581253428
250.2503,1085.817143623633
252.472,1089.5516845217462
254.6932,1083.0605271115423
256.9139,1073.3939836612794
259.134,1071.4023556086113
261.3536,1062.335933657252
263.5727,1079.2949977968924
265.7912,1096.0298173938645
268.0092,1096.390651021551
270.2267,1130.2777462930374
272.4436,1152.3913398575019
274.6601,1147.331657061347
276.8759,1155.7489117270616
279.0913,1173.2433062038194
281.3061,1163.365031283306
283.5204,1153.5142660247739
285.7341,1169.991177853826
287.9473,1178.1459226609236
290.16,1156.228644636615
292.3721,1125.0394761899909
294.5837,1089.6785381678544
296.7947,1062.4959401666156
299.0052,1037.4917808858988
301.2152,1030.3161484003697
303.4246,1000.6691204097779
305.6334,972.300764310711
307.8418,972.511137493068
310.0495,940.4002876237384
312.2568,902.1182526445023
314.4635,883.6150610931363
316.6696,835.4407324862357
318.8752,798.3952775042446
321.0802,771.0786984732013
323.2847,754.2409897351915
325.4887,746.5321379215145
327.692,748.4521221210593
329.8949,771.2509139573949
332.0972,789.1284775695683
334.2989,790.3847693841187
336.5001,782.3697379363002
338.7007,763.7833238575201
340.9008,728.5754599554887
343.1003,690.296071400084
345.2992,645.9950760754286
347.4976,619.5223849626864
349.6955,579.3779025830697
351.8927,566.561527262568
354.0895,547.3731515333925
356.2856,529.7626622621392
358.4812,515.4299408416732
360.6763,507.72486336723364
362.8707,497.7973007797607
365.0646,484.69711894294755
367.258,480.6241787425147
369.4508,479.3783362172119
371.643,492.40944259954836
373.8346,495.7673443282497
376.0257,524.9018829179481
378.2162,536.6128949256029
380.4062,524.3002116591547
382.5956,511.2136590604166
384.7844,468.20305782819923
386.9726,444.2682235491777
389.1603,409.30896712799654
391.3474,388.7750950266184
393.5339,386.36640961391686
395.7199,384.0327093710148
397.9052,396.573788915372
400.09,424.38943902412075
402.2743,425.87944650865666
404.4579,458.89359393648124
406.641,475.53165961630293
408.8235,493.3934172678946
411.0054,522.478635855713
413.1868,585.1870794102815
415.3675,653.4685067373373
417.5477,677.0726707907481
419.7273,597.6993179896974
421.9064,504.84818798264223
424.0848,440.81901444104665
426.2627,395.0615259878939
428.4399,354.37544683797796
430.6166,319.81049725547814
432.7928,289.716393960819
434.9683,251.94285047632093
437.1432,229.38957742714229
439.3176,202.20628291901153
441.4914,194.94267276376286
443.6645,196.89845075116818
445.8371,193.02331872157333
448.0091,174.6669765463398
450.1806,170.87912216659674
452.3514,166.05945177680428
454.5216,152.6076598626321
456.6913,145.57343924915472
458.8603,147.70648123537103
461.0288,167.60647566454645
463.1967,148.92311090288194
465.3639,137.05607364051502
467.5306,127.20504907835198
469.6967,127.31972104673923
471.8622,113.19977210397315
474.0271,114.2448835351538
476.1914,113.90473549338412
478.3551,103.87900698931958
480.5182,110.01737589456843
482.6807,101.66951904195071
484.8426,111.48511216411248
487.0039,131.96382997700584
489.1647,173.40534608173175
491.3248,184.2093327597545
493.4843,189.92546055848493
495.6432,181.65339818324082
497.8015,158.39281244008566
499.9592,139.54336831854948
502.1163,107.70472922423528
504.2728,67.32655716731165
506.4287,61.15851308090191
508.5839,63.950257224862526
510.7386,43.00144924746701
512.8927,47.71174815748623
515.0461,45.73038337921366
517.199,68.8565838598256
519.3512,83.18957808919527
521.5029,117.07859386863038
523.6539,147.6728581675436
525.8043,165.82159678456173
527.9541,135.52403404158372
530.1033,85.87939260229291
532.2519,68.88689377513356
534.3999,47.545758009755446
536.5472,42.255205066941244
538.694,46.56445423201512
540.8401,47.62272436775106
542.9856,56.67923387127894
545.1305,61.43320066350202
547.2748,72.93384209853207
549.4185,69.88037491614887
551.5615,72.1220151267953
553.704,97.7079780421102
555.8458,90.03747825251207
557.987,99.20972937134047
560.1276,126.62394411156083
562.2675,154.6793341940413
564.4069,198.47511007341222
566.5456,214.8104806575111
568.6837,217.08465286942578
570.8212,180.24683148413897
572.958,129.09621910578767
