RamanShift,CorrectedData
30.1047,1477.3701733282214
32.3739,1373.5567900195726
34.6426,1267.343391937222
36.9109,1158.6299505718994
39.1787,1053.5664247409015
41.4461,950.7527616752238
43.7131,851.6888980701979
45.9796,748.3747611136268
48.2456,644.3102694764249
50.5112,542.8453343457581
52.7764,436.6798604656896
55.0411,333.71374715182935
57.3054,233.19688935298822
59.5692,129.77917868083975
61.8326,30.660504415088525
64.0955,-66.90924546235266
66.3579,-163.13018327617593
68.6199,-258.65175292771147
70.8815,-337.9217686477585
73.1426,-366.735460736105
75.4032,-272.83468365407
77.6634,126.39237182427951
79.9231,1224.160240543366
82.1824,3791.633456083689
84.4412,8516.026539784147
86.6995,15164.003975067302
88.9574,21748.83016019545
91.2148,26333.66934179086
93.4717,28432.385548987484
95.7282,28733.342547582582
97.9842,28534.10381904957
100.2398,27717.982557528434
102.4949,26934.24167181812
104.7495,25951.893793537747
107.0036,25027.00128496403
109.2573,24169.17624885474
111.5105,23396.130537697627
113.7632,22639.1257622887
116.0154,22042.573299462645
118.2672,21630.184299662913
120.5185,21155.019692907197
122.7693,20792.390192911367
125.0197,20479.106301841093
127.2696,20171.628313938138
129.519,19896.51631865321
131.7679,19511.530203720733
134.0163,19173.07965790997
136.2642,18756.72417487488
138.5117,18344.473056538623
140.7587,17852.53541725714
143.0052,17495.370187941622
145.2512,17023.786120977922
147.4967,16647.941793798185
149.7417,16303.045613596702
151.9863,16055.355821088346
154.2304,15813.930493957529
156.4739,15563.827549335112
158.717,15398.754746212657
160.9596,15129.069687943447
163.2017,14776.579823893222
165.4433,14420.292452137022
167.6844,13996.114722984094
169.925,13630.053642540763
172.1651,13196.116076952205
174.4047,12845.708756063059
176.6439,12521.038277756816
178.8825,12222.561111459865
181.1206,12029.883601388226
183.3582,11782.311969532304
185.5954,11591.402317583674
187.832,11443.560629410786
190.0681,11314.142772968074
192.3037,11199.604501774373
194.5388,11106.051456207082
196.7734,11054.389164647555
199.0075,11031.073044416642
201.2411,11044.208402291293
203.4742,10999.85043473774
205.7068,11055.854227780133
207.9389,11046.17475744412
210.1704,11117.916889196806
212.4015,11119.185378043549
214.632,11177.034867810544
216.862,11219.069891132141
219.0915,11187.044868872334
221.3205,11178.264109704425
223.549,11155.431810431284
225.777,11176.502056073135
228.0044,11142.728820095885
230.2314,11161.565964200434
232.4578,11146.7172386604
234.6837,11175.186282133727
236.909,11143.52662181121
239.1339,11035.291673131778
241.3582,10898.384740099104
243.582,10708.809016363943
245.8053,10564.317586593206
248.0281,10445.463428365729
250.2503,10349.949413617162
252.472,10324.278309828536
254.6932,10396.052780981392
256.9139,10403.975387814477
259.134,10511.648587106027
261.3536,10644.424731594523
263.5727,10837.306068901962
265.7912,11017.194740206105
268.0092,11206.692778311652
