RamanShift,CorrectedData
30.1047,1226.5398240715983
32.3739,1137.503006496394
34.6426,1047.016176655791
36.9109,960.0793109093615
39.1787,872.4923751465147
41.4461,785.3553256558667
43.7131,697.8681100011096
45.9796,614.2306678923816
48.2456,525.4429320611396
50.5112,436.5048290965341
52.7764,347.4662803332853
55.0411,263.4772027410657
57.3054,177.88750981488454
59.5692,96.69711241497906
61.8326,13.305919622711457
64.0955,-69.83616044752725
66.3579,-153.6292198144051
68.6199,-229.12265283334744
70.8815,-294.0643191038738
73.1426,-318.5997892902022
75.4032,-239.42169635400268
77.6634,121.38050955494896
79.9231,1088.1697701096236
82.1824,3341.1090257691876
84.4412,7570.211206111109
86.6995,13600.58920730177
88.9574,19728.955849805432
91.2148,24068.42381808048
93.4717,26156.75559929572
95.7282,26649.363439935743
97.9842,26558.00932491757
100.2398,26001.754972664585
102.4949,25381.36183602009
104.7495,24555.441107809835
107.0036,23649.853727045953
109.2573,22773.26038718616
111.5105,21849.121545189646
113.7632,20932.547430282997
116.0154,20125.09805320157
118.2672,19544.883215355272
120.5185,18859.512516903014
122.7693,18314.99536255488
125.0197,17874.740968425835
127.2696,17530.808367480877
129.519,17305.90641393761
131.7679,17015.393786705554
134.0163,16828.67899163515
136.2642,16554.32036442293
138.5117,16327.626072478608
140.7587,16035.75411766872
143.0052,15785.462338583533
145.2512,15489.108413455771
147.4967,15209.64986266355
149.7417,14935.244051693888
151.9863,14735.948193937313
154.2304,14592.869353431915
156.4739,14355.114446856303
158.717,14233.04024496039
160.9596,14001.603374942946
163.2017,13643.160321672345
165.4433,13257.767430000931
167.6844,12861.930908349439
169.925,12412.006832560932
172.1651,11905.601149859165
174.4047,11534.019683347826
176.6439,11138.4681370746
178.8825,10783.202099746963
181.1206,10505.627048687722
183.3582,10201.998353387662
185.5954,9998.721278281297
187.832,9808.400985783159
190.0681,9665.892538320571
192.3037,9595.350900236846
194.5388,9474.580939216377
196.7734,9411.487426990037
199.0075,9397.825040542904
201.2411,9438.048362745176
203.4742,9431.061882488808
205.7068,9471.969994285275
207.9389,9458.326998335426
210.1704,9556.137100120428
212.4015,9594.504410538162
214.632,9710.232944925152
216.862,9843.826622672881
219.0915,9952.439266070494
221.3205,10116.274598968888
223.549,10364.586245694563
225.777,10671.027729411278
228.0044,11060.402469636943
230.2314,11560.763779179179
232.4578,12014.414860241603
234.6837,12404.958799420176
236.909,12591.698563166734
239.1339,12464.436993883519
241.3582,12110.826808055795
243.582,11580.07059752446
245.8053,11053.97083302214
248.0281,10574.879869480774
250.2503,10104.399951292588
252.472,9825.883217101005
254.6932,9631.981704505462
256.9139,9369.397352846569
259.134,9229.882005145106
261.3536,9035.487410727903
263.5727,8961.465226622953
265.7912,8722.417019503393
268.0092,8590.64426642771
270.2267,8395.248357230219
272.4436,8251.280595838794
274.6601,8127.892202228837
276.8759,8031.784313862946
279.0913,7966.7579869248
281.3061,7922.06419728024
283.5204,7983.7038411275325
285.7341,8059.827735444302
287.9473,8185.736617371136
290.16,8439.68114345035
292.3721,8753.611888366904
294.5837,9175.079342408946
296.7947,9540.633908328504
299.0052,9703.675897126821
301.2152,9527.205524398802
303.4246,9047.872908702597
305.6334,8394.22807332431
307.8418,7690.270951071312
310.0495,7206.351390808699
312.2568,6855.569164498862
314.4635,6571.023972040686
316.6696,6462.01544477736
318.8752,6369.143148341842
321.0802,6397.056583746933
323.2847,6490.805188314011
325.4887,6515.0383353938905
327.692,6428.755333429341
329.8949,6231.105425712751
332.0972,5901.4877912489665
334.2989,5529.351546731779
336.5001,5176.895749840112
338.7007,4887.269402959377
340.9008,4711.471456706033
343.1003,4551.200812823856
345.2992,4430.556325941909
347.4976,4392.286805177249
349.6955,4317.9410153413755
351.8927,4346.767677322923
354.0895,4319.715468831122
356.2856,4281.833024107529
358.4812,4241.31893419655
360.6763,4231.421747324268
362.8707,4138.739969303582
365.0646,4127.972063633179
367.258,4108.016452424354
369.4508,4078.3215165086785
371.643,4106.385595637561
373.8346,4013.956988779202
376.0257,3940.533953837956
378.2162,3797.314708578613
380.4062,3629.847431360622
382.5956,3440.980262570298
384.7844,3293.7113062954777
386.9726,3120.8386322142087
389.1603,3040.9102770674253
391.3474,2977.2742463876893
393.5339,2945.6785152984576
395.7199,2838.371029150454
397.9052,2804.3997038376183
400.09,2788.112426870188
402.2743,2798.8570577144073
404.4579,2808.0314279554023
406.641,2921.9333411897296
408.8235,3138.3105729336403
411.0054,3484.0108694840583
413.1868,3940.881945754809
415.3675,4366.421481819611
417.5477,4562.777118343372
419.7273,4617.496452326788
421.9064,4498.6770351427895
424.0848,4314.066371989342
426.2627,4059.7619230776527
428.4399,3664.061105478262
430.6166,3291.7612956641005
432.7928,2862.3598334674916
434.9683,2476.0040258031604
437.1432,2218.8911509622267
439.3176,2041.0184624757785
441.4914,1873.1331916859963
443.6645,1807.8325495248864
445.8371,1741.9137281931216
448.0091,1643.5239018130505
450.1806,1579.3102270878953
452.3514,1485.1698442856396
454.5216,1452.7498778811769
456.6913,1365.8474374976977
458.8603,1370.9096182309022
461.0288,1412.1335015180266
463.1967,1453.9161550872068
465.3639,1552.104632545259
467.5306,1677.9959729598359
469.6967,1858.2371998775507
471.8622,2023.475320065063
474.0271,2191.407321706656
476.1914,2279.4301727518687
478.3551,2259.5908192361658
480.5182,2128.5361844007075
482.6807,2097.613168890757
484.8426,2142.6686520662224
487.0039,2378.7494923108825
489.1647,2739.752526581833
491.3248,3241.7745680486896
493.4843,3461.8624024835426
495.6432,3503.7627832407416
497.8015,3368.7224290560225
499.9592,3416.088023627499
502.1163,3369.956216966064
504.2728,3197.023624921738
506.4287,2864.586829644986
508.5839,2369.992381316042
510.7386,2006.986801469271
512.8927,1717.7665879391316
515.0461,1548.2782184902098
517.199,1411.91815370943
519.3512,1270.5828387009387
521.5029,1285.418704449703
523.6539,1309.9221692348692
525.8043,1319.1396384813997
527.9541,1350.3675045150467
530.1033,1370.752146470164
532.2519,1468.389929977444
534.3999,1631.8772069600564
536.5472,1974.4603146572808
538.694,2513.235573989621
540.8401,3207.0992861329887
542.9856,3818.297727130941
545.1305,4065.1771409560497
547.2748,3903.833733397916
549.4185,3481.613669594364
551.5615,3018.0130756448907
553.704,2817.6280428328573
555.8458,2650.304632261499
557.987,2585.4388768577737
560.1276,2437.3267830456007
562.2675,2318.814331394511
564.4069,2195.4974781007695
566.5456,2049.0221561724993
568.6837,1883.1842766628579
570.8212,1654.8797301347822
572.958,1431.5043883193703
575.0942,1263.604106398925
577.2299,1143.0247252407044
579.3648,1178.5620730759347
581.4992,1300.6619667055966
583.6329,1546.6202111450548
585.766,1803.5825984030598
587.8985,1968.2949050221705
590.0304,1966.6028895091185
592.1616,1930.4022906876908
