RamanShift,CorrectedData
30.1047,1677.9445718066997
32.3739,1563.9887986878769
34.6426,1440.983008789608
36.9109,1324.4271696925593
39.1787,1206.6712345675667
41.4461,1087.7151433411934
43.7131,968.8588238732904
45.9796,848.7021931465559
48.2456,734.8951584551003
50.5112,613.6876186060115
52.7764,497.6794650574253
55.0411,383.47058313060177
57.3054,266.1608531700055
59.5692,149.1501516853957
61.8326,41.038352524922814
64.0955,-71.27467195476422
66.3579,-182.08904980739985
68.6199,-289.4041970527459
70.8815,-378.1177106409566
73.1426,-415.8742963742583
75.4032,-315.3148826589478
77.6634,134.8237566828982
79.9231,1344.1579978248806
82.1824,4197.704215592363
84.4412,9507.378771369129
86.6995,16982.447984561928
88.9574,24405.278079503703
91.2148,29482.185110702943
93.4717,31755.38488861534
95.7282,32112.242928874733
97.9842,31876.62442956113
100.2398,30986.34426763209
102.4949,30115.31700127894
104.7495,29059.856878829574
107.0036,28027.87784745869
109.2573,27097.79356374245
111.5105,26213.067403978213
113.7632,25407.162473485427
116.0154,24739.99161545285
118.2672,24250.267418997624
120.5185,23711.552225836975
122.7693,23348.008135185453
125.0197,22992.197009142095
127.2696,22598.680476325848
129.519,22314.919935433696
131.7679,21867.926559175823
134.0163,21507.211297113205
136.2642,21064.184880127563
138.5117,20567.8578240285
140.7587,20113.94043398378
143.0052,19646.292809482584
145.2512,19186.724848874706
147.4967,18739.896254047002
149.7417,18356.016535019084
151.9863,18092.795014411597
154.2304,17875.590831285037
156.4739,17584.012943771937
158.717,17348.220131248927
160.9596,17071.17099725252
163.2017,16686.823971837017
165.4433,16275.187314345025
167.6844,15806.769117250897
169.925,15376.177310277124
172.1651,14870.869665078504
174.4047,14522.353799548062
176.6439,14154.787182870132
178.8825,13813.027139005513
181.1206,13586.130850367124
183.3582,13266.755361237629
185.5954,13055.507580038378
187.832,12880.894282523164
190.0681,12742.822113890725
192.3037,12624.64759053083
194.5388,12489.227101405055
196.7734,12415.166909228486
199.0075,12372.623151823936
201.2411,12459.75184286257
203.4742,12390.258872289309
205.7068,12439.850005451568
207.9389,12429.030883794172
210.1704,12504.307024363447
212.4015,12505.58381991542
214.632,12558.266538163043
216.862,12622.610321763435
219.0915,12602.220187791056
221.3205,12602.901027094267
223.549,12614.807604499234
225.777,12652.044558803116
228.0044,12680.916402655013
230.2314,12704.127522183568
232.4578,12754.932176708267
234.6837,12755.284498507337
236.909,12794.588492309678
239.1339,12711.448035291358
241.3582,12514.116876682552
243.582,12285.048638598979
245.8053,12109.596818015181
248.0281,11924.01478905522
250.2503,11817.1058047472
252.472,11755.022998879082
254.6932,11804.519387067761
256.9139,11776.197867379926
259.134,11878.761219837053
261.3536,12019.662106698663
263.5727,12195.803071436652
265.7912,12308.186537326319
268.0092,12564.914805684923
270.2267,12667.640054747868
272.4436,12679.96433710141
274.6601,12557.889578655415
276.8759,12434.167578520111
279.0913,12249.15001022684
281.3061,12015.938422965268
283.5204,11875.38424343356
285.7341,11737.088778170517
287.9473,11705.253214961089
290.16,11730.928624219343
292.3721,11691.815959306834
294.5837,11870.766056275817
296.7947,12032.82963426041
299.0052,12094.35729368706
301.2152,11999.849514653932
303.4246,11751.706656315615
305.6334,11299.528957828217
307.8418,10762.216540830777
310.0495,10296.619413967057
312.2568,9793.287478258651
314.4635,9300.720531760971
316.6696,8920.01827459655
318.8752,8578.030313880725
321.0802,8442.956167528657
323.2847,8332.095267675202
325.4887,8323.146962025663
327.692,8271.6605149644
329.8949,8148.785107644309
332.0972,7894.269838501694
334.2989,7608.963724485007
336.5001,7305.815703600008
338.7007,6995.074637762837
340.9008,6839.939315831478
343.1003,6563.058456713183
345.2992,6388.1307109158115
347.4976,6180.3046633166505
349.6955,6062.878834911675
351.8927,5971.651684893821
354.0895,5793.7716118272565
356.2856,5766.536954559613
358.4812,5617.09599400084
360.6763,5585.696953395509
362.8707,5527.687999817237
365.0646,5478.017244482695
367.258,5430.482743331659
369.4508,5422.132497523757
371.643,5503.714453913775
373.8346,5492.57650513519
376.0257,5509.466488784339
378.2162,5446.582187531811
380.4062,5426.571328953527
382.5956,5251.3315861596
384.7844,5102.960577994429
386.9726,4859.555870789105
389.1603,4711.964979845132
391.3474,4569.285371868453
393.5339,4523.214466445375
395.7199,4388.549637469358
397.9052,4394.138213601715
400.09,4382.227479618277
402.2743,4501.1146763535035
404.4579,4617.7470008195705
406.641,4820.921605017535
408.8235,4916.18559477097
411.0054,5044.936027694259
413.1868,5185.26991223993
415.3675,5200.884206411158
417.5477,5185.275816358428
419.7273,5114.691596223394
421.9064,4994.778348294947
424.0848,4885.082823715071
426.2627,4667.801723677976
428.4399,4367.531700527048
430.6166,3984.1693599276678
432.7928,3584.5112638698956
434.9683,3250.6539345021265
437.1432,3001.993858127629
439.3176,2747.577488543151
441.4914,2611.6512495254974
443.6645,2506.9615373757206
445.8371,2417.7047222783476
448.0091,2291.6271493483127
450.1806,2232.3251395234947
452.3514,2145.994990825515
454.5216,2176.0329789527514
456.6913,2063.9853581436346
458.8603,2102.9483608762803
461.0288,2153.4681989889486
463.1967,2076.741063290425
465.3639,2087.0131230548286
467.5306,2066.7805267888616
469.6967,2041.0394021291158
471.8622,1990.1858560443725
474.0271,2030.315975093028
476.1914,2050.675825931614
478.3551,1985.9114549135156
480.5182,2049.61888788535
482.6807,2103.244130834639
484.8426,2281.7831692527197
487.0039,2570.831967598495
489.1647,2944.636467513039
491.3248,3265.1925849291274
493.4843,3366.596206333168
495.6432,3321.64318555966
497.8015,3155.629342777147
499.9592,3040.8504649377446
502.1163,2819.8023074372886
504.2728,2455.6805952631166
506.4287,2168.5810252045503
