RamanShift,CorrectedData
30.1047,195.2555925588166
32.3739,179.2412891681501
34.6426,163.07698382492768
36.9109,151.01267278418044
39.1787,135.49835067016974
41.4461,122.08401059703003
43.7131,107.31964432391227
45.9796,93.8052423891272
48.2456,75.89079425778917
50.5112,65.82628845695997
52.7764,49.51171275479351
55.0411,35.49705426118073
57.3054,19.232299590895472
59.5692,5.6674350037410335
61.8326,-6.04755343280231
64.0955,-15.712679707928611
66.3579,-30.027897395773156
68.6199,-39.94300310080095
70.8815,-48.20749344878206
73.1426,-47.17046603488561
75.4032,-24.43053686142119
77.6634,43.364149302257175
79.9231,241.1156917478587
82.1824,671.8261893334511
84.4412,1393.6977385059454
86.6995,2356.4824289939907
88.9574,3288.032336589258
91.2148,3967.399513518596
93.4717,4262.085979128529
95.7282,4317.743713091585
97.9842,4310.874652459434
100.2398,4219.58069110631
102.4949,4144.513679797698
104.7495,4075.075427103278
107.0036,3992.917700147592
109.2573,3916.192225304428
111.5105,3782.250689018399
113.7632,3664.844738572195
116.0154,3530.4759834259985
118.2672,3379.095996391544
120.5185,3229.7563149758084
122.7693,3083.4084428948086
125.0197,2932.603851566998
127.2696,2794.0439815767445
129.519,2712.58024418238
131.7679,2641.614022701796
134.0163,2595.6966733270806
136.2642,2571.3795258341825
138.5117,2548.3638840420845
140.7587,2501.201026055973
143.0052,2454.3922044973974
145.2512,2363.0886469758957
147.4967,2272.991556557085
149.7417,2182.8521126756955
151.9863,2123.9214720365426
154.2304,2080.05076951592
156.4739,2028.0411187509087
158.717,2037.0936125780809
160.9596,2061.009323553598
163.2017,2085.189303862686
165.4433,2102.3845850804773
167.6844,2094.4961779302125
169.925,2031.3750721112854
172.1651,1955.1722363781287
174.4047,1858.4886191714254
176.6439,1785.1751493801362
178.8825,1726.7327373083353
181.1206,1687.3622754083458
183.3582,1660.0646388651649
185.5954,1628.6406859901651
187.832,1610.491258494075
190.0681,1593.2671818012147
192.3037,1583.4692652309936
194.5388,1546.2983021701484
196.7734,1567.5050701707232
199.0075,1569.3903313217802
201.2411,1576.0548320373302
203.4742,1587.7493030374835
205.7068,1611.1744592818006
207.9389,1628.3309998523505
210.1704,1632.4696077194583
212.4015,1608.2409495701386
214.632,1618.7456757667117
216.862,1610.3844205890873
219.0915,1610.9078021297196
221.3205,1611.3664223772184
223.549,1605.7608672111169
225.777,1598.7417063972835
228.0044,1589.0094936439787
230.2314,1570.0147666720463
232.4578,1540.9580473122373
234.6837,1506.8898416951542
236.909,1474.6106405418195
239.1339,1448.5709195043582
241.3582,1416.5711394887899
243.582,1387.5617469154238
245.8053,1387.4931740388593
248.0281,1391.5158392380788
250.2503,1379.7301470171326
252.472,1379.5864879649146
254.6932,1373.3352388730152
256.9139,1360.3267627371627
259.134,1360.4114088197318
261.3536,1372.5395127798301
263.5727,1427.4613966724523
265.7912,1457.777368827199
268.0092,1526.5877232990572
270.2267,1593.3427395652398
272.4436,1668.3926818370842
274.6601,1692.5377983925014
276.8759,1696.8783208254745
279.0913,1724.814463804612
281.3061,1738.8464250297386
283.5204,1773.424384952537
285.7341,1775.8485066362239
287.9473,1822.7189354097748
290.16,1821.885798843678
292.3721,1728.6992062812349
294.5837,1648.1592488468884
296.7947,1577.8660003780894
299.0052,1545.7195182306973
301.2152,1518.2698439819126
303.4246,1495.3670037517418
305.6334,1475.5110084774938
307.8418,1471.5518541428085
310.0495,1419.6895219762162
312.2568,1373.6239784907282
314.4635,1285.3051760024623
316.6696,1220.9330530912966
318.8752,1136.6575354840586
321.0802,1078.2285366982437
323.2847,1062.6459588847752
325.4887,1050.3096934122905
327.692,1057.4196210229677
329.8949,1114.2756119558885
332.0972,1189.6775258759396
334.2989,1239.02521130525
336.5001,1251.2185048691763
338.7007,1214.157230802822
340.9008,1123.0412008291075
343.1003,1021.17021452938
345.2992,932.2440602545764
347.4976,862.2625161439316
349.6955,798.7253510142405
351.8927,753.1323250596731
354.0895,717.4831904871471
356.2856,699.6276919722577
358.4812,673.0155670157685
360.6763,658.0465461221665
362.8707,638.2703530657845
365.0646,647.9367050404917
367.258,637.9953128574532
369.4508,656.0458808484698
371.643,679.3381069653883
373.8346,722.2716825995976
376.0257,781.2962923491075
378.2162,816.1116135892094
380.4062,846.8673158822353
382.5956,814.6130606294
384.7844,746.5485007632462
386.9726,665.2732810701868
389.1603,598.4870388711495
391.3474,589.3394048343303
393.5339,566.6300036430553
395.7199,560.2584540872567
397.9052,596.3743692905675
400.09,661.6273567740375
402.2743,711.3670180949721
404.4579,771.0929481944049
406.641,819.2547348997005
408.8235,887.2019583272947
411.0054,935.3841904010762
413.1868,1009.3009941729154
415.3675,1065.7019233408419
417.5477,1055.586521509876
419.7273,991.7043216280204
421.9064,889.9548460874114
424.0848,803.7876073631446
426.2627,695.9021090307679
428.4399,612.2478466279526
430.6166,508.6243087333519
432.7928,444.9809778031388
434.9683,381.7173312072448
437.1432,339.73284186579303
439.3176,317.07697888173357
441.4914,278.9992079606882
443.6645,280.14899163751056
445.8371,278.4757896570625
448.0091,277.27905896271636
450.1806,270.5082537130884
452.3514,262.8628252940043
454.5216,259.19222238620773
456.6913,259.59589104181464
458.8603,256.82327472101997
461.0288,265.5238142880594
463.1967,261.04694803893835
465.3639,264.0921116144234
467.5306,247.25873804481375
469.6967,237.1462577194875
471.8622,217.05409855523635
474.0271,212.58168609739005
476.1914,205.2284437207386
478.3551,201.64379267425625
480.5182,204.17715215463454
482.6807,196.9279393421275
484.8426,223.89556937521934
