RamanShift,CorrectedData
30.1047,6730.305962910176
32.3739,6282.931359257075
34.6426,5841.256688300912
36.9109,5396.681819909317
39.1787,4949.406565537346
41.4461,4517.58068267324
43.7131,4073.5038793111694
45.9796,3634.6758182694984
48.2456,3194.796121631547
50.5112,2765.514375133875
52.7764,2323.880132565081
55.0411,1893.0929200586168
57.3054,1465.1522405091332
59.5692,1033.857577880351
61.8326,608.1584014844678
64.0955,188.50417029510584
66.3579,-236.65566279569703
68.6199,-626.4216467809442
70.8815,-987.1419664635685
73.1426,-1232.508548694251
75.4032,-1131.5534587754305
77.6634,-202.29644924914555
79.9231,2875.154031561617
82.1824,10568.441556275398
84.4412,31327.2096687592
86.6995,58503.9018071956
88.9574,59350.31109649511
91.2148,58852.68007652919
93.4717,58378.70069366621
95.7282,57907.814305747735
97.9842,57438.11168682833
100.2398,56979.58303188442
102.4949,56518.167961511295
104.7495,56054.85552650845
107.0036,55598.5342124937
109.2573,55135.841944536296
111.5105,54681.61609172017
113.7632,54220.29347177082
116.0154,53759.31035559761
118.2672,53304.90247190696
120.5185,52854.55501181219
122.7693,52401.05263337763
125.0197,51946.37946612201
127.2696,51491.319115553575
129.519,51038.45466771675
131.7679,50585.968693742805
134.0163,50128.69325437846
136.2642,49680.10990451074
138.5117,49233.049697739756
140.7587,48787.54319086454
143.0052,48339.420448353616
145.2512,47897.911046800065
147.4967,47455.794079402796
149.7417,47013.5481603816
151.9863,46575.75142939833
154.2304,46127.38155597937
156.4739,45691.4157438936
158.717,45254.48073563607
160.9596,44816.90281678768
163.2017,44378.30782038455
165.4433,43953.02113129374
167.6844,43517.817690599266
169.925,43085.62199985492
172.1651,42665.45812543635
174.4047,42232.74970286297
176.6439,41808.66994099959
178.8825,41383.191626383574
181.1206,40960.387127465576
183.3582,40536.4283988643
185.5954,40121.386985594625
187.832,39700.88402730713
190.0681,39286.540262438575
192.3037,38862.82603241686
194.5388,38456.061285804535
196.7734,38043.065582535906
199.0075,37634.258097984624
201.2411,37220.20762709377
203.4742,36817.98258846382
205.7068,36415.95102849321
207.9389,36019.38062540055
210.1704,35617.588693244965
212.4015,35216.542185891776
214.632,34825.10770103045
216.862,34442.001484185035
219.0915,34053.58943262852
221.3205,33670.1370992139
223.549,33288.15969625826
225.777,32903.97209937734
228.0044,32516.588851305256
230.2314,32136.874165736477
232.4578,31760.641931199556
234.6837,31377.005714854335
236.909,31000.478766254266
239.1339,30601.474021182752
241.3582,30246.154105418456
243.582,29847.93133872529
245.8053,29495.917738405653
248.0281,29134.22502328262
250.2503,28764.714617220074
252.472,28401.747652739694
254.6932,28041.734974716004
256.9139,27681.887144006076
259.134,27324.414441049696
261.3536,26972.82686946771
263.5727,26623.934159636876
265.7912,26271.245772205715
268.0092,25931.570901583407
270.2267,25586.768479466686
272.4436,25248.99717823662
274.6601,24897.515414406545
276.8759,24569.0813519999
279.0913,24232.152906064955
281.3061,23896.387745959175
283.5204,23564.593298718537
285.7341,23233.276752415157
287.9473,22894.945059475227
290.16,22583.404939992186
292.3721,22265.762885110045
294.5837,21940.575160138804
296.7947,21627.647807730857
299.0052,21310.93665113287
301.2152,20996.747297315087
303.4246,20691.235140138393
305.6334,20388.85536349623
307.8418,20073.26294436973
310.0495,19768.512655851533
312.2568,19468.50907030167
314.4635,19173.95656239507
316.6696,18872.45931212158
318.8752,18569.67130773153
321.0802,18288.746348750632
323.2847,17993.08804900793
325.4887,17707.099839445036
327.692,17424.93497107272
329.8949,17140.846517830767
332.0972,16856.787379409616
334.2989,16579.71028409125
336.5001,16303.1177915898
338.7007,16030.462295822326
340.9008,15753.196027674698
343.1003,15488.321057728193
345.2992,15220.839299032188
347.4976,14959.352509752862
349.6955,14693.512295848035
351.8927,14435.270113682018
354.0895,14165.477272684046
356.2856,13920.884937930663
358.4812,13673.244132843698
360.6763,13416.605741636151
362.8707,13174.07051178861
365.0646,12928.289056615613
367.258,12681.961857691029
369.4508,12443.639267305873
371.643,12202.871510931553
373.8346,11962.308689603102
376.0257,11732.300782326864
378.2162,11498.247648486074
380.4062,11265.249030141029
382.5956,11046.554554369548
384.7844,10824.863735597035
386.9726,10598.07597778333
389.1603,10382.240576639699
391.3474,10136.106721896685
393.5339,9954.773499462477
395.7199,9747.339893884237
397.9052,9540.454790161348
400.09,9333.96697581988
402.2743,9127.475142981333
404.4579,8929.527890427606
406.641,8725.573725665847
408.8235,8533.711066907985
411.0054,8333.388245110255
413.1868,8136.953505891848
415.3675,7945.255011538087
417.5477,7752.540842964787
419.7273,7567.209001635252
421.9064,7379.207411487449
424.0848,7197.233920787221
426.2627,7020.686304008348
428.4399,6840.662263652332
430.6166,6661.4094320137665
432.7928,6494.275372980679
434.9683,6327.957583827025
437.1432,6160.253496884034
439.3176,5999.960481203423
441.4914,5837.125844234375
443.6645,5670.246833426543
445.8371,5509.0706378583345
448.0091,5358.644389905727
450.1806,5202.615166854055
452.3514,5055.579992402272
454.5216,4898.985838223198
456.6913,4755.179625433848
458.8603,4612.558226161447
461.0288,4477.768464981418
463.1967,4337.007120343624
465.3639,4195.370925920273
467.5306,4053.006572013517
469.6967,3926.86070697182
471.8622,3797.779938613581
474.0271,3668.2608354886397
476.1914,3533.2499281690616
478.3551,3417.393710544362
480.5182,3296.338641171569
482.6807,3178.0311444338004
484.8426,3067.2176117508643
487.0039,2949.6944027622376
489.1647,2828.5078464352846
491.3248,2720.0042422404003
493.4843,2616.6298613629333
495.6432,2505.830947788272
497.8015,2391.8537193355223
499.9592,2286.3443687655017
502.1163,2187.449064920511
504.2728,2099.2639537794457
506.4287,2014.7351594466963
508.5839,1920.8587850340482
510.7386,1823.6809135059302
512.8927,1723.097608618169
515.0461,1640.3049158898211
517.199,1555.8488636090187
519.3512,1473.2754636609316
521.5029,1390.6807123722465
523.6539,1320.3605913369538
525.8043,1245.4110682422688
527.9541,1166.628097571811
530.1033,1098.8576213551278
532.2519,1029.5955699555416
534.3999,964.7878627478349
536.5472,900.3804088108445
538.694,839.2691075755647
540.8401,776.949849469238
542.9856,711.368516526476
545.1305,644.1709830123727
547.2748,591.3031160783794
549.4185,535.6107764342305
551.5615,491.9339176714857
553.704,441.35714263001137
555.8458,401.6101397297898
557.987,358.1181882329038
560.1276,320.10255531610164
562.2675,276.4809305553863
564.4069,240.16780570220726
566.5456,211.4249104634655
568.6837,180.11157526964962
570.8212,146.68501841637772
572.958,117.15065888462414
575.0942,94.41245027195691
577.2299,69.32317584085104
579.3648,56.48467567336775
581.4992,36.54809731298883
583.6329,20.71402402122476
585.766,-7.017326055938611
587.8985,-28.69594170559867
590.0304,-67.37174161184521
