RamanShift,CorrectedData
30.1047,1371.8162302301287
32.3739,1277.9124073911419
34.6426,1178.8585708339922
36.9109,1080.4546940613943
39.1787,983.600738787475
41.4461,893.4466559218151
43.7131,794.0923865379872
45.9796,698.7878627750972
48.2456,600.7330088313263
50.5112,506.8277419169764
52.7764,411.42197323501944
55.0411,316.21560892014975
57.3054,223.85855099284151
59.5692,129.05069831141287
61.8326,37.441947495596295
64.0955,-57.41780612538261
66.3579,-144.8786675967179
68.6199,-228.8901683597202
70.8815,-297.7003925178112
73.1426,-320.455137561631
75.4032,-214.6972269548982
77.6634,186.73371718549208
79.9231,1315.3502175679423
82.1824,3841.0147950335167
84.4412,8430.939957269778
86.6995,14808.788173554145
88.9574,20923.721828854632
91.2148,25096.503160051376
93.4717,26927.39419478729
95.7282,27171.156709740273
97.9842,26835.00221231426
100.2398,26067.64193820164
102.4949,25230.486854744762
104.7495,24266.097668609575
107.0036,23289.734834157152
109.2573,22375.358563087582
111.5105,21502.97883420362
113.7632,20659.955402554428
116.0154,20004.397808159385
118.2672,19464.515384438313
120.5185,18952.317264767065
122.7693,18467.212387876334
125.0197,18126.609502973643
127.2696,17734.0671745944
129.519,17448.993786007904
131.7679,17111.747543142803
134.0163,16748.28647743779
136.2642,16389.7184492141
138.5117,15959.051151310097
140.7587,15543.392112666967
143.0052,15168.948702635385
145.2512,14786.528135132103
147.4967,14412.187472384394
149.7417,14111.18362875424
151.9863,13859.223374481762
154.2304,13664.263338695235
156.4739,13434.21001193071
158.717,13246.719748081607
160.9596,12947.198766699246
163.2017,12606.053154867755
165.4433,12238.838870199266
167.6844,11789.961744245393
169.925,11392.227486169355
172.1651,10951.491687234757
174.4047,10588.409824782932
176.6439,10241.137266640291
178.8825,9915.029274749162
181.1206,9672.341008640493
183.3582,9412.077528694947
185.5954,9213.14379856977
187.832,9051.544687801439
190.0681,8955.384973794997
192.3037,8868.169343440042
194.5388,8772.852394072326
196.7734,8720.088634345908
199.0075,8697.332485186324
201.2411,8776.288280318227
203.4742,8735.960266492948
205.7068,8836.102602698942
207.9389,8874.56936056506
210.1704,8956.714523359133
212.4015,8959.241985603301
214.632,9049.505552252554
216.862,9163.358938669477
219.0915,9195.655769721592
221.3205,9245.899578642839
223.549,9363.893806710603
225.777,9521.141802743272
228.0044,9618.04682192031
230.2314,9884.212024209748
232.4578,10046.740473399163
234.6837,10197.835134434008
236.909,10289.148871792338
239.1339,10168.684447973861
241.3582,9942.344522586805
243.582,9671.831653552552
245.8053,9409.94829936904
248.0281,9190.446821815902
250.2503,8979.279488573278
252.472,8861.498475416858
254.6932,8829.955868329534
256.9139,8802.603664679224
259.134,8838.84377353429
261.3536,8939.528015937063
263.5727,9100.208124541434
265.7912,9127.485742606017
268.0092,9220.262422387344
270.2267,9249.039624867106
272.4436,9206.968718824352
274.6601,9131.300980547761
276.8759,9000.13759425631
279.0913,8853.079652855977
281.3061,8682.878159251368
283.5204,8630.584027816309
285.7341,8511.948086095832
287.9473,8555.471075329142
290.16,8600.103651635965
292.3721,8772.446385581323
294.5837,9016.64976172921
296.7947,9215.56417691915
299.0052,9378.689937824187
301.2152,9244.22725896171
303.4246,8915.976261062222
305.6334,8431.236972413952
307.8418,7925.709332145381
310.0495,7421.4931950726295
312.2568,6994.688336754711
314.4635,6618.994458535732
316.6696,6349.411191812907
318.8752,6173.188101793525
321.0802,6086.524690190756
323.2847,6089.070396985899
325.4887,6080.974601295007
327.692,5992.786621343434
329.8949,5881.355714546788
332.0972,5602.281078392811
334.2989,5317.411851555704
336.5001,5003.247116686856
338.7007,4716.885903263541
340.9008,4552.127190730558
343.1003,4342.8199113638675
345.2992,4239.2629519181555
347.4976,4135.055155719905
349.6955,3984.6953237029866
351.8927,4013.0822154507114
354.0895,3892.314550699459
356.2856,3861.7910090547757
358.4812,3823.2102311990766
360.6763,3799.8708191968726
362.8707,3728.021336880576
365.0646,3677.7103100839013
367.258,3720.0862273603634
369.4508,3715.947540486368
371.643,3809.6426640374684
373.8346,3771.7699754297446
376.0257,3772.827813982849
378.2162,3716.0644812987375
380.4062,3612.87824125109
382.5956,3396.4173205529514
384.7844,3291.5299097885963
386.9726,3140.464165578129
389.1603,3032.818211626369
391.3474,2929.590140233495
393.5339,2900.1280133715063
395.7199,2815.979863716502
397.9052,2841.793694943306
400.09,2858.167482566949
402.2743,2913.499173684526
404.4579,2999.636686811471
406.641,3161.027911328216
408.8235,3301.670706618832
411.0054,3529.56290045712
413.1868,3797.452287600172
415.3675,3939.786627509462
417.5477,4044.3136416719462
419.7273,3982.781012176718
421.9064,3889.136380669732
424.0848,3728.577348969149
426.2627,3519.4514800017605
428.4399,3250.656299408589
430.6166,2890.5892976361592
432.7928,2498.94793262444
434.9683,2139.2796334075156
437.1432,1898.0818040299946
439.3176,1716.0018271436911
441.4914,1570.2370664196042
443.6645,1515.4348683687222
445.8371,1425.2925637996632
448.0091,1352.207468366696
450.1806,1314.1268834711736
452.3514,1239.398096992376
454.5216,1272.268383668319
456.6913,1189.235005843042
458.8603,1221.3452131378945
461.0288,1265.8962432818862
463.1967,1217.7853217905758
465.3639,1300.4596615205628
467.5306,1295.9164631505992
469.6967,1356.4529143548407
471.8622,1425.6661898482926
474.0271,1496.603450781442
476.1914,1541.611844048115
478.3551,1506.7885015761094
480.5182,1509.680539877114
482.6807,1585.5850603949384
484.8426,1706.999149476591
487.0039,1979.969877613241
489.1647,2346.794298226072
491.3248,2729.2194449365725
493.4843,2865.3923278983
495.6432,2802.6099299726266
497.8015,2675.119205367
499.9592,2633.5170802627817
502.1163,2479.3504540901376
504.2728,2215.116199944079
506.4287,1903.3611661261111
508.5839,1503.6821787865829
510.7386,1221.0760450422422
512.8927,1061.5395569730154
515.0461,1000.669494448075
517.199,1009.0126267211999
519.3512,1079.8657130394768
521.5029,1275.57550255987
523.6539,1447.2887336406911
525.8043,1530.6521318844989
527.9541,1482.4124084209743
530.1033,1355.8662590732747
532.2519,1276.2603648404456
534.3999,1287.1913931628842
536.5472,1448.4059987183846
538.694,1764.6508233128388
540.8401,2195.2224942680714
542.9856,2533.9676212594186
545.1305,2591.7327920100033
547.2748,2515.714568903264
549.4185,2228.1094884053273
551.5615,1991.6640618251768
553.704,1924.374778190706
555.8458,1924.1881066131737
557.987,2035.7004969600912
560.1276,2164.008379857096
562.2675,2388.058165572831
564.4069,2693.39624273586
566.5456,2937.9689760941765
568.6837,2994.0727034618085
570.8212,2672.7537332731117
572.958,2114.9083440217146
575.0942,1621.2827874737213
577.2299,1283.9732942461615
579.3648,1164.2760787432326
581.4992,1151.4873425294063
583.6329,1281.7032755264026
585.766,1462.7200561410737
587.8985,1641.5838499632391
590.0304,1634.740807955519
592.1616,1600.1870646647003
594.2922,1471.2187382901611
596.4222,1249.6819310294213
598.5515,1047.5227303678112
600.6802,897.7372112938483
602.8083,751.8214383208342
604.9358,732.4714669846999
607.0626,709.1333453031657
609.1888,757.8031139692466
611.3144,800.8768065846343
613.4393,846.5004491729942
615.5636,855.8200597492414
617.6873,820.6816478632918
619.8103,769.8312145068703
621.9327,607.0147524648892
624.0544,487.82824682395403
626.1756,388.317676600529
628.2961,273.67901593280294
630.4159,225.85823507580062
632.5351,201.5013015477598
634.6537,152.85418060833763
636.7716,142.11283550217922
638.8889,195.32322794539687
641.0056,197.53131823296462
643.1216,188.38306470664065
645.237,195.37442373287377
647.3518,145.70134979428622
649.4659,111.45979541977431
651.5793,93.19571168122638
653.6922,64.1050485359483
655.8043,101.33375500929287
657.9159,76.72777948555995
660.0268,30.483069335727123
662.137,8.29557116349315
664.2466,18.91123126774255
666.3556,8.225913074600612
668.4639,-39.5645201789157
670.5716,-37.86428743266151
672.6786,-5.927212376949683
674.785,6.343259562134335
676.8907,16.943742171348276
678.9958,90.12078586826465
681.1002,71.6709409010291
683.204,52.490756616583894
685.3072,27.576781645178926
687.4097,-9.32443590783987
689.5115,-28.116348212890443
691.6127,-23.852314289273636
693.7132,-73.38541227398309
695.8131,-81.01848201939356
697.9123,-58.15363025762417
700.0109,-61.692154346172174
702.1089,-43.484770687768105
704.2061,8.418420619467724
706.3028,73.01775389026261
708.3987,110.6635633551632
710.4941,184.95618251454653
712.5887,282.1459437621579
714.6827,442.73317764219064
716.7761,680.7682118773773
718.8688,998.0513697631104
720.9608,1137.2329677871185
723.0522,1258.9133124566179
725.1429,1205.6926989065068
727.233,1157.5714096825523
729.3224,1083.4997152736123
731.4112,932.6278745928448
733.4993,750.9061357184182
735.5867,570.0847374022269
737.6735,404.3139108871055
739.7596,294.693881715044
741.845,185.67487138490105
743.9298,121.95709844860721
746.014,118.04077960135874
748.0974,101.02613031877627
750.1802,104.11336489609312
752.2624,163.85269661828534
754.3439,210.34433772920238
756.4247,322.88849883417424
758.5048,493.1853884350967
760.5843,754.6852118049865
762.6631,1122.6381692850227
764.7413,1676.7944536695413
766.8188,2339.304246526497
768.8956,2857.467712655911
770.9718,3185.984993464759
773.0473,3115.206201785364
775.1221,2818.7814185902025
777.1962,2526.1606936996886
