RamanShift,CorrectedData
30.1047,2149.515552085881
32.3739,2001.6708879658458
34.6426,1854.6762023506549
36.9109,1714.4314537284436
39.1787,1569.4865820405855
41.4461,1422.3915100841389
43.7131,1281.446144961295
45.9796,1139.7503795503305
48.2456,1001.4040939150589
50.5112,854.9571567217888
52.7764,709.3594266227882
55.0411,569.9107537207525
57.3054,430.31098102478296
59.5692,286.75994584487296
61.8326,147.657481187906
64.0955,7.20341719316599
66.3579,-127.30241747663791
68.6199,-260.5101942308306
70.8815,-375.5688127275864
73.1426,-436.0745701282398
75.4032,-368.7200116616864
77.6634,31.706673828133262
79.9231,1165.3209810101944
82.1824,3845.9884042364074
84.4412,8788.224426205474
86.6995,15680.644491156208
88.9574,22468.563955445192
91.2148,27112.64801862255
93.4717,29270.01165555278
95.7282,29687.369569973893
97.9842,29523.936172923793
100.2398,28853.47557856668
102.4949,28200.501605827405
104.7495,27327.477785096053
107.0036,26407.167364757704
109.2573,25555.43331992266
111.5105,24719.03836162955
113.7632,23877.694945362666
116.0154,23124.265279415937
118.2672,22600.111333306322
120.5185,21987.94484530814
122.7693,21529.777327694588
125.0197,21131.270072859435
127.2696,20729.434157898657
129.519,20469.030448595535
131.7679,20176.019603439017
134.0163,19853.06207622775
136.2642,19530.918119000176
138.5117,19225.447785264136
140.7587,18873.560933218265
143.0052,18498.967228806752
145.2512,18144.776149238172
147.4967,17830.646986731415
149.7417,17536.038852057638
151.9863,17320.560677681504
154.2304,17094.62122070731
156.4739,16830.429065033746
158.717,16644.892623613276
160.9596,16369.820141094091
163.2017,15997.519695675455
165.4433,15577.599201858433
167.6844,15140.666414168889
169.925,14704.178931356693
172.1651,14226.79420076507
174.4047,13834.669522695443
176.6439,13423.562055181299
178.8825,13100.828817909442
181.1206,12875.476696331032
183.3582,12578.462444888977
185.5954,12328.442689271393
187.832,12162.323929381782
190.0681,12046.212541839219
192.3037,11893.164781639543
194.5388,11807.186783316469
196.7734,11753.78456247207
199.0075,11708.76401663655
201.2411,11757.63092580227
203.4742,11705.190952873949
205.7068,11747.099643179998
207.9389,11727.262424996927
210.1704,11801.184609130245
212.4015,11845.271389112835
214.632,11862.62784046575
216.862,11983.908920257321
219.0915,12005.719466929613
221.3205,12123.964199085603
223.549,12291.047715271074
225.777,12494.874492792174
228.0044,12721.498886044576
230.2314,13106.225124475217
232.4578,13425.757310316043
234.6837,13652.549414736744
236.909,13791.555274649452
239.1339,13608.778590440797
241.3582,13300.122924581881
243.582,12884.291703456005
245.8053,12454.488220445268
248.0281,12013.165640088855
250.2503,11674.427002381059
252.472,11475.275227184531
254.6932,11365.56311761766
256.9139,11194.043362046086
259.134,11139.71853517984
261.3536,11024.891099788512
263.5727,11004.763407244523
265.7912,10880.73769867139
268.0092,10843.866105144982
270.2267,10677.850648933812
272.4436,10570.643243867731
274.6601,10428.895696998085
276.8759,10274.559709669804
279.0913,10125.736878938858
281.3061,10028.528699115619
283.5204,10027.486563253091
285.7341,10024.661764119017
287.9473,10074.005494206265
290.16,10191.318845761087
292.3721,10465.602810289696
294.5837,10792.658277385111
296.7947,11004.786031984333
299.0052,11135.586751097788
301.2152,10925.061001688033
303.4246,10523.559239361772
305.6334,9877.781810475097
307.8418,9300.128956148515
310.0495,8856.250818724728
312.2568,8424.547447545143
314.4635,8107.818803388664
316.6696,7954.814762788741
318.8752,7810.335121200629
321.0802,7788.2795945314465
323.2847,7835.997820584969
325.4887,7819.1393592821805
327.692,7626.2536921840765
329.8949,7483.490222660277
332.0972,7118.798277817859
334.2989,6800.427109929029
336.5001,6440.62590007801
338.7007,6208.093761344759
340.9008,6019.2297424029875
